WellId,monthly_worth
38834,"271, 89, 237, 105, 95, 241, 113, 45, 273, 107, 81, 176"
38835,"173, 203, 190, 199, 194, 137, 110, 61, 69, 269, 133, 245"
38836,"243, 253, 110, 38, 97, 164, 131, 42, 143, 221, 190, 153"
38837,"142, 300, 215, 167, 118, 36, 248, 251, 172, 172, 76, 280"
38838,"166, 219, 77, 186, 100, 279, 223, 215, 39, 282, 222, 129"
38839,"56, 209, 116, 259, 209, 269, 56, 239, 70, 134, 219, 246"
38840,"125, 258, 79, 62, 280, 243, 289, 65, 142, 154, 242, 141"
38841,"223, 169, 138, 194, 214, 185, 292, 293, 120, 288, 206, 126"
38842,"90, 163, 63, 41, 70, 101, 199, 138, 235, 108, 272, 108"
38843,"167, 169, 50, 122, 39, 32, 92, 204, 227, 222, 175, 164"
38844,"127, 79, 113, 114, 90, 241, 265, 281, 283, 42, 160, 300"
38845,"41, 183, 241, 180, 60, 53, 258, 233, 281, 243, 110, 213"
38846,"204, 56, 95, 131, 154, 224, 49, 137, 295, 147, 122, 249"
38847,"143, 91, 79, 158, 59, 260, 266, 292, 33, 164, 174, 263"
38848,"117, 111, 85, 160, 32, 239, 164, 106, 224, 263, 212, 195"
38849,"172, 43, 233, 181, 33, 195, 61, 76, 177, 73, 297, 86"
38850,"238, 246, 205, 74, 224, 221, 189, 80, 217, 178, 224, 277"
38851,"140, 238, 89, 30, 155, 258, 71, 240, 140, 102, 201, 170"
38852,"199, 207, 270, 177, 163, 108, 205, 195, 82, 63, 132, 39"
38853,"280, 133, 109, 292, 92, 85, 135, 107, 153, 255, 82, 157"
38854,"196, 174, 104, 274, 201, 189, 91, 74, 181, 229, 151, 299"
38855,"246, 289, 246, 88, 213, 191, 155, 233, 119, 144, 96, 62"
38856,"147, 94, 94, 80, 56, 139, 168, 275, 295, 100, 125, 242"
38857,"65, 151, 84, 158, 101, 261, 47, 97, 159, 281, 123, 132"
38858,"206, 240, 115, 168, 42, 277, 32, 166, 283, 241, 286, 267"
38859,"122, 46, 132, 130, 211, 102, 158, 145, 265, 183, 235, 130"
38860,"288, 207, 154, 112, 217, 174, 193, 260, 146, 286, 82, 278"
38861,"178, 159, 72, 209, 220, 58, 228, 157, 33, 130, 116, 236"
38862,"72, 49, 259, 108, 82, 271, 35, 100, 115, 226, 217, 174"
38863,"87, 193, 167, 274, 98, 43, 115, 166, 230, 114, 95, 57"
38864,"190, 213, 206, 48, 101, 101, 244, 120, 30, 266, 300, 287"
38865,"246, 64, 118, 106, 90, 33, 116, 191, 120, 254, 194, 114"
38866,"262, 228, 240, 35, 59, 48, 148, 218, 94, 182, 88, 84"
38867,"256, 105, 211, 265, 104, 168, 290, 179, 181, 225, 242, 177"
38868,"147, 216, 98, 183, 267, 161, 245, 170, 190, 100, 61, 147"
38869,"226, 143, 137, 167, 109, 125, 242, 293, 285, 85, 145, 63"
38870,"137, 141, 89, 42, 298, 155, 267, 180, 187, 62, 84, 37"
38871,"107, 268, 65, 270, 275, 246, 165, 188, 238, 222, 130, 180"
38872,"64, 142, 256, 245, 294, 79, 144, 123, 263, 88, 42, 169"
38873,"292, 158, 205, 120, 190, 257, 131, 134, 211, 44, 76, 148"
38874,"286, 89, 106, 110, 134, 77, 152, 182, 272, 200, 149, 282"
38875,"121, 121, 183, 121, 54, 85, 109, 155, 70, 43, 178, 142"
38876,"223, 34, 125, 47, 63, 129, 168, 167, 65, 261, 264, 133"
38877,"124, 141, 67, 170, 157, 56, 165, 134, 145, 169, 170, 155"
38878,"214, 299, 171, 225, 75, 66, 291, 297, 162, 284, 203, 261"
38879,"44, 105, 97, 249, 213, 197, 172, 183, 105, 138, 125, 239"
38880,"287, 272, 181, 54, 92, 42, 91, 135, 139, 173, 101, 176"
38881,"169, 81, 36, 84, 178, 102, 60, 160, 150, 89, 274, 272"
38882,"287, 185, 155, 169, 170, 170, 291, 94, 297, 183, 131, 147"
38883,"121, 238, 40, 286, 40, 36, 75, 145, 229, 295, 211, 134"
38884,"237, 49, 205, 289, 212, 282, 105, 182, 292, 244, 286, 234"
38885,"208, 184, 39, 169, 212, 209, 79, 47, 37, 139, 252, 130"
38886,"44, 225, 290, 67, 133, 158, 122, 278, 285, 32, 231, 81"
38887,"172, 216, 172, 235, 84, 57, 174, 291, 203, 46, 77, 217"
38888,"162, 130, 30, 268, 187, 174, 265, 108, 133, 72, 148, 56"
38889,"204, 271, 194, 209, 36, 215, 252, 285, 106, 194, 170, 276"
38890,"77, 228, 297, 39, 268, 181, 88, 112, 240, 221, 46, 168"
38891,"162, 270, 60, 298, 43, 260, 88, 262, 105, 124, 89, 71"
38892,"292, 42, 260, 283, 222, 254, 251, 237, 267, 34, 154, 79"
38893,"261, 236, 182, 32, 241, 48, 36, 60, 158, 42, 290, 242"
38894,"253, 117, 108, 89, 295, 259, 266, 84, 212, 171, 244, 37"
38895,"198, 59, 237, 199, 84, 218, 221, 164, 274, 76, 287, 238"
38896,"70, 69, 225, 182, 122, 99, 290, 220, 279, 50, 107, 225"
38897,"158, 55, 189, 256, 82, 86, 252, 118, 115, 270, 227, 250"
38898,"53, 276, 66, 268, 225, 102, 270, 75, 270, 270, 206, 174"
38899,"145, 177, 215, 47, 183, 112, 143, 268, 261, 245, 191, 33"
38900,"196, 275, 75, 231, 31, 126, 128, 186, 65, 225, 245, 170"
38901,"273, 67, 282, 90, 97, 263, 85, 257, 250, 78, 220, 264"
38902,"270, 193, 125, 219, 123, 206, 196, 107, 233, 166, 160, 273"
38903,"129, 284, 58, 177, 230, 261, 96, 276, 48, 256, 68, 84"
38904,"60, 244, 235, 131, 161, 76, 164, 42, 140, 141, 228, 44"
38905,"240, 219, 249, 175, 290, 58, 295, 42, 113, 233, 49, 298"
38906,"105, 58, 286, 95, 289, 102, 258, 219, 127, 95, 167, 81"
38907,"203, 89, 157, 285, 211, 155, 126, 41, 83, 49, 182, 148"
38908,"170, 189, 97, 142, 61, 61, 73, 156, 194, 86, 99, 155"
38909,"47, 209, 249, 169, 220, 104, 294, 33, 295, 88, 263, 205"
38910,"287, 223, 219, 110, 100, 147, 258, 122, 267, 100, 233, 60"
38911,"194, 97, 271, 140, 124, 216, 285, 106, 233, 101, 163, 207"
38912,"215, 236, 264, 217, 65, 176, 248, 223, 205, 80, 167, 84"
38913,"238, 277, 290, 42, 219, 94, 229, 166, 90, 217, 276, 146"
38914,"92, 247, 266, 126, 165, 151, 265, 186, 55, 202, 35, 298"
38915,"286, 54, 112, 267, 235, 62, 54, 244, 113, 298, 168, 140"
38916,"208, 259, 224, 68, 156, 211, 166, 102, 63, 66, 206, 183"
38917,"151, 275, 125, 125, 296, 254, 150, 93, 275, 95, 115, 130"
38918,"220, 156, 296, 50, 216, 153, 261, 257, 108, 83, 59, 247"
38919,"33, 35, 264, 207, 127, 155, 256, 151, 265, 50, 139, 38"
38920,"220, 246, 160, 110, 211, 63, 165, 50, 207, 156, 181, 134"
38921,"225, 274, 171, 66, 156, 69, 211, 240, 46, 247, 281, 276"
38922,"280, 142, 255, 192, 104, 221, 96, 133, 78, 105, 133, 259"
38923,"216, 184, 152, 147, 118, 143, 287, 161, 133, 122, 116, 32"
38924,"286, 76, 38, 162, 245, 49, 282, 240, 203, 254, 146, 169"
38925,"90, 92, 57, 180, 68, 113, 206, 262, 106, 250, 277, 93"
38926,"140, 271, 227, 128, 47, 194, 217, 135, 110, 192, 273, 201"
38927,"191, 203, 220, 241, 294, 109, 285, 78, 170, 115, 46, 73"
38928,"82, 38, 157, 223, 118, 182, 253, 152, 129, 219, 258, 99"
38929,"54, 166, 126, 240, 178, 256, 250, 106, 86, 217, 264, 200"
38930,"207, 276, 142, 55, 100, 117, 133, 202, 120, 189, 200, 254"
38931,"263, 289, 53, 151, 235, 217, 37, 264, 250, 134, 246, 261"
38932,"269, 153, 169, 30, 88, 260, 69, 73, 206, 213, 117, 40"
38933,"91, 196, 198, 241, 226, 56, 223, 79, 206, 188, 142, 256"
38934,"189, 53, 54, 173, 282, 234, 295, 39, 267, 126, 107, 85"
38935,"150, 249, 187, 166, 286, 222, 198, 251, 34, 290, 199, 101"
38936,"174, 269, 285, 229, 192, 265, 62, 230, 153, 74, 145, 85"
38937,"237, 56, 223, 293, 253, 213, 41, 187, 106, 241, 213, 149"
38938,"92, 254, 236, 45, 163, 171, 237, 172, 48, 224, 31, 296"
38939,"74, 74, 119, 296, 153, 112, 141, 274, 64, 225, 224, 73"
38940,"224, 67, 121, 156, 145, 179, 186, 126, 122, 277, 184, 57"
38941,"185, 96, 282, 266, 117, 41, 291, 132, 39, 69, 271, 250"
38942,"295, 77, 249, 204, 214, 289, 101, 190, 166, 274, 220, 73"
38943,"101, 88, 196, 105, 140, 193, 152, 188, 278, 294, 155, 139"
38944,"204, 211, 171, 167, 117, 104, 221, 145, 59, 74, 112, 52"
38945,"140, 138, 297, 155, 70, 44, 191, 105, 218, 159, 91, 238"
38946,"183, 189, 175, 123, 187, 233, 242, 265, 217, 156, 79, 118"
38947,"141, 158, 101, 169, 214, 271, 222, 146, 49, 238, 187, 257"
38948,"116, 168, 79, 32, 274, 38, 164, 104, 279, 183, 36, 110"
38949,"158, 174, 119, 82, 296, 212, 156, 290, 256, 210, 55, 257"
38950,"114, 50, 203, 164, 277, 101, 197, 261, 264, 240, 277, 46"
38951,"243, 163, 124, 54, 47, 168, 258, 223, 65, 59, 128, 89"
38952,"163, 55, 66, 46, 189, 192, 69, 269, 32, 39, 270, 168"
38953,"106, 156, 172, 103, 146, 49, 143, 282, 73, 31, 239, 235"
38954,"46, 96, 172, 122, 256, 238, 206, 46, 205, 110, 291, 289"
38955,"159, 189, 269, 99, 67, 235, 284, 253, 125, 95, 112, 72"
38956,"176, 270, 208, 194, 198, 148, 83, 255, 164, 134, 184, 281"
38957,"144, 39, 198, 281, 246, 78, 296, 235, 280, 64, 239, 66"
38958,"239, 45, 194, 98, 268, 56, 124, 169, 35, 296, 83, 48"
38959,"182, 201, 248, 277, 270, 85, 230, 30, 107, 99, 161, 236"
38960,"203, 94, 267, 169, 73, 138, 38, 232, 105, 30, 142, 121"
38961,"209, 73, 166, 205, 230, 54, 285, 240, 128, 296, 151, 257"
38962,"41, 52, 180, 215, 119, 183, 283, 152, 223, 153, 214, 50"
38963,"69, 229, 284, 112, 263, 70, 186, 292, 119, 280, 214, 37"
38964,"264, 116, 251, 222, 125, 125, 194, 185, 198, 32, 87, 90"
38965,"154, 105, 254, 86, 89, 122, 123, 138, 67, 61, 219, 162"
38966,"107, 204, 212, 288, 210, 229, 73, 217, 266, 97, 102, 146"
38967,"220, 108, 300, 121, 103, 94, 244, 254, 197, 188, 248, 276"
38968,"135, 66, 228, 108, 121, 263, 165, 150, 63, 131, 110, 116"
38969,"53, 129, 115, 292, 152, 299, 290, 235, 208, 66, 255, 46"
38970,"203, 99, 249, 52, 63, 291, 50, 89, 39, 180, 279, 199"
38971,"154, 250, 281, 101, 276, 162, 168, 246, 82, 253, 270, 41"
38972,"136, 151, 215, 259, 285, 155, 148, 137, 271, 45, 289, 291"
38973,"33, 238, 188, 123, 141, 124, 191, 72, 65, 71, 116, 194"
38974,"219, 236, 175, 122, 155, 92, 242, 47, 191, 278, 85, 85"
38975,"95, 156, 169, 279, 203, 162, 286, 93, 181, 131, 47, 184"
38976,"236, 220, 147, 200, 263, 212, 184, 281, 210, 232, 216, 270"
38977,"256, 276, 120, 65, 111, 240, 188, 117, 133, 129, 45, 48"
38978,"115, 205, 199, 250, 247, 55, 210, 154, 174, 271, 104, 230"
38979,"250, 273, 157, 126, 93, 234, 106, 149, 154, 76, 244, 123"
38980,"256, 52, 188, 278, 110, 242, 170, 299, 159, 34, 80, 226"
38981,"162, 222, 48, 244, 243, 95, 277, 234, 287, 274, 229, 200"
38982,"48, 236, 183, 61, 221, 118, 88, 262, 72, 117, 116, 245"
38983,"59, 178, 167, 110, 259, 197, 92, 300, 250, 146, 242, 237"
38984,"143, 54, 230, 180, 191, 293, 140, 72, 249, 146, 298, 86"
38985,"299, 211, 190, 183, 138, 251, 112, 110, 92, 64, 235, 184"
38986,"32, 163, 139, 149, 201, 135, 116, 140, 101, 44, 222, 233"
38987,"273, 208, 172, 45, 275, 131, 89, 107, 211, 186, 231, 30"
38988,"69, 144, 41, 44, 68, 51, 164, 217, 111, 62, 229, 162"
38989,"74, 144, 37, 155, 276, 32, 106, 182, 41, 168, 43, 161"
38990,"80, 152, 248, 282, 89, 267, 145, 239, 46, 64, 111, 117"
38991,"279, 156, 219, 241, 93, 188, 215, 108, 244, 247, 241, 225"
38992,"83, 84, 175, 293, 222, 265, 209, 240, 268, 102, 195, 287"
38993,"178, 105, 86, 82, 48, 198, 215, 105, 168, 275, 133, 109"
38994,"67, 232, 299, 106, 295, 187, 156, 294, 237, 282, 116, 208"
38995,"61, 42, 214, 37, 100, 66, 221, 68, 180, 177, 123, 96"
38996,"30, 234, 274, 273, 182, 209, 239, 142, 86, 61, 106, 87"
38997,"272, 154, 46, 183, 142, 118, 277, 199, 65, 211, 97, 40"
38998,"172, 296, 227, 295, 250, 34, 119, 293, 257, 174, 286, 75"
38999,"251, 176, 293, 161, 144, 197, 299, 163, 140, 226, 235, 278"
39000,"194, 123, 234, 138, 228, 257, 102, 59, 90, 84, 30, 61"
39001,"292, 183, 146, 30, 226, 160, 175, 109, 103, 57, 125, 110"
39002,"220, 226, 49, 92, 41, 182, 113, 96, 46, 258, 141, 266"
39003,"297, 293, 143, 241, 87, 202, 55, 50, 247, 275, 282, 265"
39004,"169, 212, 164, 263, 235, 244, 160, 40, 82, 256, 193, 57"
39005,"79, 68, 83, 236, 152, 211, 148, 98, 288, 56, 211, 61"
39006,"192, 70, 184, 208, 184, 192, 277, 223, 157, 68, 174, 101"
39007,"239, 211, 278, 67, 284, 232, 98, 149, 67, 76, 104, 216"
39008,"97, 97, 73, 257, 213, 182, 117, 242, 194, 171, 120, 209"
39009,"78, 225, 131, 210, 111, 111, 86, 130, 273, 203, 197, 288"
39010,"244, 46, 99, 233, 37, 107, 219, 147, 163, 56, 228, 108"
39011,"238, 180, 144, 111, 113, 57, 226, 211, 50, 44, 222, 75"
39012,"247, 101, 48, 225, 249, 171, 107, 176, 295, 118, 34, 154"
39013,"110, 160, 40, 204, 139, 63, 259, 111, 124, 33, 244, 176"
39014,"190, 246, 31, 155, 195, 240, 270, 160, 185, 215, 81, 250"
39015,"41, 81, 264, 84, 243, 96, 113, 115, 142, 163, 252, 64"
39016,"38, 167, 112, 189, 230, 31, 223, 262, 293, 168, 33, 174"
39017,"215, 115, 180, 34, 251, 109, 49, 231, 253, 147, 293, 190"
39018,"122, 90, 57, 144, 281, 34, 67, 264, 191, 193, 207, 110"
39019,"123, 253, 282, 260, 254, 103, 277, 148, 289, 181, 107, 125"
39020,"253, 235, 243, 111, 217, 92, 263, 280, 221, 174, 89, 61"
39021,"163, 81, 44, 59, 246, 33, 216, 98, 138, 78, 95, 92"
39022,"267, 113, 238, 265, 298, 117, 280, 228, 100, 295, 99, 230"
39023,"266, 51, 75, 167, 44, 231, 80, 131, 150, 99, 139, 290"
39024,"207, 236, 59, 232, 65, 294, 180, 58, 219, 94, 78, 109"
39025,"83, 71, 239, 235, 188, 149, 216, 150, 31, 63, 102, 35"
39026,"256, 225, 126, 43, 172, 221, 55, 129, 169, 167, 293, 245"
39027,"213, 280, 287, 42, 139, 226, 89, 232, 232, 141, 156, 129"
39028,"188, 205, 50, 196, 145, 140, 137, 48, 289, 92, 288, 283"
39029,"141, 276, 49, 141, 271, 247, 192, 221, 236, 263, 163, 289"
39030,"247, 156, 107, 275, 34, 274, 213, 123, 196, 104, 188, 291"
39031,"46, 236, 103, 224, 141, 194, 272, 59, 171, 294, 198, 206"
39032,"191, 248, 135, 195, 229, 239, 216, 209, 231, 105, 262, 125"
39033,"259, 296, 286, 101, 60, 225, 30, 37, 68, 299, 141, 89"
39034,"263, 125, 289, 102, 128, 68, 101, 125, 231, 76, 173, 255"
39035,"182, 109, 257, 284, 274, 268, 39, 128, 118, 73, 150, 217"
39036,"258, 98, 257, 208, 131, 169, 97, 149, 140, 204, 41, 162"
39037,"175, 226, 179, 294, 141, 178, 299, 300, 256, 254, 165, 174"
39038,"185, 116, 87, 209, 172, 289, 79, 180, 223, 138, 142, 245"
39039,"158, 230, 66, 288, 258, 105, 295, 224, 79, 259, 277, 222"
39040,"225, 278, 128, 177, 68, 166, 251, 130, 212, 45, 160, 300"
39041,"69, 50, 136, 88, 36, 287, 147, 189, 242, 288, 60, 131"
39042,"210, 50, 74, 114, 162, 106, 113, 193, 209, 164, 245, 184"
39043,"248, 167, 187, 45, 116, 299, 76, 161, 126, 101, 42, 30"
39044,"293, 281, 244, 101, 182, 43, 159, 111, 56, 198, 241, 128"
39045,"119, 254, 105, 116, 242, 101, 195, 65, 133, 99, 224, 275"
39046,"156, 161, 129, 91, 236, 103, 269, 176, 208, 261, 82, 169"
39047,"110, 211, 99, 140, 220, 152, 221, 194, 41, 75, 82, 70"
39048,"121, 118, 272, 219, 125, 265, 72, 242, 290, 102, 146, 113"
39049,"232, 192, 167, 291, 135, 178, 43, 45, 97, 277, 102, 249"
39050,"131, 202, 267, 283, 226, 237, 132, 173, 180, 42, 193, 98"
39051,"214, 206, 102, 151, 73, 99, 197, 287, 249, 179, 280, 250"
39052,"121, 97, 74, 55, 69, 280, 276, 226, 262, 147, 129, 198"
39053,"219, 226, 290, 81, 59, 160, 101, 85, 110, 104, 275, 52"
39054,"162, 183, 80, 210, 254, 201, 196, 65, 48, 251, 110, 199"
39055,"42, 221, 193, 203, 220, 167, 126, 269, 182, 289, 269, 32"
39056,"38, 176, 77, 110, 226, 64, 223, 98, 264, 267, 211, 109"
39057,"78, 273, 102, 177, 154, 234, 123, 198, 33, 196, 39, 187"
39058,"226, 193, 62, 142, 87, 101, 138, 284, 134, 253, 68, 79"
39059,"100, 108, 143, 61, 233, 96, 44, 165, 106, 39, 259, 159"
39060,"74, 60, 63, 36, 154, 225, 200, 246, 230, 258, 272, 287"
39061,"78, 77, 188, 240, 290, 33, 140, 96, 215, 178, 124, 69"
39062,"45, 75, 101, 151, 151, 92, 75, 239, 171, 272, 119, 170"
39063,"111, 252, 55, 121, 100, 142, 215, 217, 278, 289, 143, 147"
39064,"88, 105, 176, 168, 184, 191, 144, 238, 178, 60, 123, 92"
39065,"158, 222, 54, 221, 216, 116, 42, 104, 216, 223, 50, 209"
39066,"185, 201, 103, 76, 133, 193, 178, 131, 174, 196, 279, 136"
39067,"72, 252, 183, 70, 49, 168, 102, 153, 238, 261, 111, 187"
39068,"232, 188, 76, 223, 266, 119, 199, 63, 66, 196, 33, 271"
39069,"84, 185, 151, 149, 132, 226, 247, 284, 68, 36, 174, 75"
39070,"167, 165, 125, 75, 264, 160, 165, 137, 117, 170, 74, 82"
39071,"46, 217, 30, 287, 114, 191, 137, 193, 95, 126, 116, 260"
39072,"87, 239, 119, 274, 230, 134, 137, 291, 117, 135, 238, 162"
39073,"74, 226, 96, 152, 165, 281, 207, 148, 146, 184, 64, 214"
39074,"221, 62, 203, 300, 175, 291, 145, 202, 130, 288, 263, 82"
39075,"169, 87, 282, 176, 78, 114, 205, 89, 216, 196, 257, 287"
39076,"236, 136, 176, 281, 268, 128, 128, 265, 265, 68, 36, 30"
39077,"274, 171, 265, 149, 32, 249, 77, 251, 210, 211, 41, 164"
39078,"196, 171, 248, 105, 283, 72, 84, 155, 65, 68, 48, 137"
39079,"174, 99, 50, 115, 146, 299, 136, 71, 150, 185, 292, 169"
39080,"97, 40, 56, 32, 189, 174, 188, 104, 126, 157, 150, 194"
39081,"172, 174, 277, 223, 75, 174, 121, 257, 183, 63, 106, 99"
39082,"196, 279, 145, 290, 202, 192, 62, 71, 163, 172, 184, 171"
39083,"162, 108, 82, 243, 249, 287, 48, 249, 112, 75, 293, 282"
39084,"218, 92, 91, 199, 290, 215, 168, 134, 270, 164, 142, 82"
39085,"150, 279, 195, 169, 179, 160, 137, 117, 137, 282, 53, 160"
39086,"135, 224, 174, 139, 139, 89, 71, 54, 74, 261, 137, 52"
39087,"155, 274, 71, 135, 70, 87, 280, 68, 142, 54, 114, 77"
39088,"108, 119, 237, 222, 179, 259, 283, 210, 114, 127, 153, 296"
39089,"219, 37, 178, 128, 159, 299, 154, 236, 109, 87, 117, 68"
39090,"162, 76, 73, 249, 165, 152, 240, 190, 244, 288, 158, 120"
39091,"46, 103, 113, 127, 146, 79, 190, 239, 240, 290, 277, 273"
39092,"296, 57, 278, 157, 167, 131, 77, 101, 96, 228, 240, 195"
39093,"297, 172, 244, 134, 199, 241, 55, 290, 168, 94, 230, 230"
39094,"194, 247, 142, 110, 67, 259, 141, 60, 231, 247, 110, 285"
39095,"122, 222, 291, 261, 291, 300, 123, 249, 196, 149, 227, 239"
39096,"239, 151, 284, 101, 285, 54, 257, 99, 244, 198, 147, 117"
39097,"217, 214, 109, 196, 111, 87, 132, 263, 75, 245, 46, 218"
39098,"171, 181, 64, 171, 229, 284, 169, 224, 74, 72, 146, 252"
39099,"105, 94, 120, 126, 141, 47, 238, 240, 33, 245, 192, 131"
39100,"64, 187, 157, 46, 282, 176, 57, 165, 178, 128, 213, 201"
39101,"59, 248, 128, 88, 58, 198, 31, 281, 44, 110, 33, 57"
39102,"269, 149, 63, 68, 60, 193, 157, 299, 233, 38, 79, 167"
39103,"208, 152, 51, 167, 165, 93, 133, 248, 38, 81, 276, 49"
39104,"55, 42, 227, 38, 166, 275, 33, 193, 175, 287, 189, 228"
39105,"265, 279, 211, 94, 115, 80, 225, 45, 270, 54, 205, 36"
39106,"45, 221, 290, 172, 188, 138, 91, 137, 240, 131, 298, 66"
39107,"288, 131, 181, 118, 207, 278, 63, 65, 36, 172, 109, 83"
39108,"265, 231, 294, 49, 296, 48, 76, 256, 96, 81, 292, 287"
39109,"291, 138, 78, 100, 151, 272, 240, 151, 247, 181, 45, 127"
39110,"225, 239, 111, 299, 245, 75, 82, 253, 171, 288, 142, 188"
39111,"285, 52, 128, 192, 274, 237, 290, 171, 244, 42, 39, 142"
39112,"166, 219, 199, 42, 201, 171, 139, 133, 291, 269, 34, 221"
39113,"59, 277, 124, 243, 195, 153, 77, 32, 112, 115, 245, 152"
39114,"213, 109, 69, 113, 35, 209, 276, 191, 212, 277, 114, 207"
39115,"199, 266, 276, 102, 265, 296, 222, 293, 136, 236, 238, 67"
39116,"250, 115, 60, 30, 46, 31, 202, 157, 300, 52, 96, 191"
39117,"275, 230, 203, 244, 271, 83, 231, 257, 94, 297, 141, 152"
39118,"118, 36, 70, 204, 134, 69, 47, 239, 224, 239, 181, 37"
39119,"272, 35, 203, 266, 48, 37, 163, 184, 145, 292, 291, 285"
39120,"37, 221, 141, 237, 150, 187, 282, 79, 269, 226, 43, 163"
39121,"112, 72, 156, 189, 187, 126, 145, 248, 186, 252, 78, 195"
39122,"48, 151, 38, 231, 116, 271, 46, 161, 67, 143, 282, 296"
39123,"91, 203, 170, 74, 150, 57, 132, 94, 254, 206, 296, 34"
39124,"84, 240, 129, 169, 147, 291, 71, 165, 123, 81, 183, 30"
39125,"54, 101, 141, 257, 112, 219, 196, 75, 94, 88, 36, 81"
39126,"268, 159, 265, 72, 250, 291, 126, 69, 139, 148, 283, 177"
39127,"217, 79, 130, 130, 61, 30, 265, 300, 155, 180, 274, 76"
39128,"290, 231, 49, 76, 292, 268, 254, 64, 209, 229, 296, 105"
39129,"186, 198, 80, 137, 50, 277, 241, 233, 236, 281, 44, 295"
39130,"110, 298, 178, 75, 61, 40, 228, 242, 76, 85, 271, 158"
39131,"164, 203, 34, 64, 127, 297, 212, 153, 214, 261, 300, 83"
39132,"200, 132, 56, 106, 204, 281, 254, 257, 188, 231, 38, 72"
39133,"100, 265, 112, 245, 111, 100, 70, 100, 263, 83, 37, 36"
39134,"283, 189, 41, 300, 148, 197, 71, 214, 158, 244, 86, 232"
39135,"63, 249, 157, 183, 111, 154, 253, 163, 56, 171, 79, 81"
39136,"124, 166, 173, 61, 193, 105, 49, 148, 87, 31, 260, 294"
39137,"40, 139, 169, 92, 218, 147, 176, 85, 291, 37, 137, 45"
39138,"272, 271, 161, 230, 81, 231, 81, 233, 226, 148, 271, 76"
39139,"232, 236, 91, 300, 251, 238, 158, 80, 181, 69, 172, 169"
39140,"291, 233, 173, 245, 45, 98, 124, 50, 75, 167, 185, 43"
39141,"37, 36, 62, 283, 112, 228, 93, 260, 194, 86, 273, 154"
39142,"268, 191, 181, 176, 117, 72, 281, 75, 167, 141, 297, 105"
39143,"64, 40, 79, 168, 295, 261, 199, 115, 177, 298, 153, 63"
39144,"160, 106, 208, 236, 172, 118, 148, 61, 70, 132, 99, 171"
39145,"121, 282, 36, 181, 282, 294, 167, 84, 227, 55, 237, 187"
39146,"149, 151, 177, 96, 73, 63, 124, 115, 167, 286, 136, 233"
39147,"163, 140, 156, 200, 292, 143, 62, 57, 159, 235, 230, 117"
39148,"111, 77, 184, 230, 177, 234, 114, 241, 108, 90, 139, 283"
39149,"89, 253, 217, 204, 67, 257, 85, 133, 181, 281, 135, 212"
39150,"167, 224, 89, 155, 195, 52, 209, 258, 97, 181, 106, 69"
39151,"31, 156, 231, 205, 123, 40, 65, 31, 51, 134, 180, 232"
39152,"289, 209, 185, 66, 81, 147, 139, 243, 179, 121, 197, 49"
39153,"193, 50, 121, 216, 172, 180, 275, 144, 162, 225, 275, 92"
39154,"219, 141, 56, 140, 116, 300, 244, 158, 262, 198, 106, 295"
39155,"42, 252, 293, 169, 126, 195, 53, 145, 295, 185, 76, 50"
39156,"91, 63, 219, 52, 64, 107, 102, 109, 242, 149, 123, 173"
39157,"41, 46, 198, 53, 52, 249, 83, 88, 52, 216, 65, 248"
39158,"300, 166, 41, 178, 214, 256, 57, 148, 227, 169, 238, 101"
39159,"194, 247, 100, 167, 167, 32, 116, 138, 35, 296, 150, 255"
39160,"218, 267, 124, 208, 296, 160, 70, 68, 176, 204, 202, 98"
39161,"68, 59, 66, 75, 260, 142, 57, 236, 299, 186, 53, 165"
39162,"250, 164, 268, 112, 137, 141, 273, 210, 40, 71, 207, 84"
39163,"264, 114, 92, 261, 289, 100, 135, 289, 264, 124, 165, 123"
39164,"31, 288, 131, 109, 173, 163, 49, 110, 84, 48, 228, 83"
39165,"259, 288, 213, 232, 149, 250, 87, 135, 200, 173, 173, 91"
39166,"203, 61, 284, 141, 164, 292, 182, 57, 122, 195, 228, 134"
39167,"158, 66, 90, 187, 299, 293, 50, 128, 139, 133, 160, 265"
39168,"288, 139, 42, 79, 123, 147, 126, 81, 113, 292, 250, 105"
39169,"255, 44, 34, 197, 222, 280, 114, 102, 138, 162, 178, 246"
39170,"98, 169, 145, 50, 229, 34, 156, 130, 119, 213, 150, 286"
39171,"237, 161, 244, 181, 64, 194, 208, 293, 237, 100, 246, 264"
39172,"234, 236, 144, 181, 167, 35, 186, 298, 97, 257, 70, 203"
39173,"267, 41, 87, 69, 280, 211, 123, 55, 40, 287, 285, 110"
39174,"245, 177, 161, 184, 97, 210, 215, 258, 134, 277, 160, 187"
39175,"107, 139, 159, 231, 235, 79, 34, 180, 108, 102, 233, 225"
39176,"187, 78, 125, 189, 77, 101, 108, 59, 147, 151, 58, 224"
39177,"145, 247, 269, 116, 99, 72, 266, 48, 96, 154, 135, 51"
39178,"251, 264, 150, 200, 115, 80, 44, 50, 75, 40, 106, 148"
39179,"208, 277, 134, 83, 299, 106, 62, 255, 107, 162, 141, 161"
39180,"109, 293, 61, 201, 104, 55, 282, 32, 109, 116, 30, 168"
39181,"146, 156, 35, 257, 139, 232, 269, 287, 131, 297, 280, 173"
39182,"159, 159, 237, 32, 205, 180, 135, 128, 227, 112, 45, 258"
